Date,Region_Name,Area_Code,Average_Price_SA
2016-04-01,Scotland,S92000003,136262.1094
2016-04-01,Wales,W92000004,142619.8485
2016-04-01,England,E92000001,223218.3458
2016-04-01,South East,E12000008,298112.1092
2016-04-01,North West,E12000002,145529.3049
2016-04-01,North East,E12000001,120067.4814
2016-04-01,London,E12000007,461091.4226
2016-04-01,Yorkshire and The Humber,E12000003,146156.4845
2016-04-01,East Midlands,E12000004,167385.6033
2016-04-01,East of England,E12000006,259687.7111
2016-04-01,West Midlands Region,E12000005,172297.0108
2016-04-01,South West,E12000009,227327.6502
2016-04-01,England and Wales,K04000001,218364.1372
2016-04-01,Great Britain,K03000001,210312.6014
2016-04-01,United Kingdom,K02000001,207585.273
2016-05-01,Wales,W92000004,143647.9254
2016-05-01,England,E92000001,225015.6536
2016-05-01,Scotland,S92000003,136612.532
2016-05-01,East of England,E12000006,263112.6011
2016-05-01,London,E12000007,465962.5392
2016-05-01,South East,E12000008,301343.1156
2016-05-01,South West,E12000009,231143.3127
2016-05-01,North East,E12000001,121659.3208
2016-05-01,West Midlands Region,E12000005,173393.465
2016-05-01,East Midlands,E12000004,167034.7836
2016-05-01,Yorkshire and The Humber,E12000003,145804.4151
2016-05-01,North West,E12000002,146104.0041
2016-05-01,England and Wales,K04000001,220234.1467
2016-05-01,Great Britain,K03000001,211977.5461
2016-05-01,United Kingdom,K02000001,209206.7056
2016-06-01,Wales,W92000004,144832.5817
2016-06-01,England,E92000001,226249.5656
2016-06-01,Scotland,S92000003,136964.1859
2016-06-01,South West,E12000009,231988.8702
2016-06-01,South East,E12000008,303429.1255
2016-06-01,London,E12000007,466713.3805
2016-06-01,East of England,E12000006,265678.7382
2016-06-01,West Midlands Region,E12000005,174019.5187
2016-06-01,North East,E12000001,122094.7311
2016-06-01,North West,E12000002,145916.0853
2016-06-01,Yorkshire and The Humber,E12000003,146917.0551
2016-06-01,East Midlands,E12000004,167645.3889
2016-06-01,England and Wales,K04000001,221448.7671
2016-06-01,Great Britain,K03000001,213107.3705
2016-06-01,United Kingdom,K02000001,210315.0608
2016-07-01,England,E92000001,226962.0607
2016-07-01,Wales,W92000004,144847.4746
2016-07-01,Scotland,S92000003,137180.2086
2016-07-01,London,E12000007,467364.4633
2016-07-01,North East,E12000001,122902.9165
2016-07-01,North West,E12000002,146997.0006
2016-07-01,Yorkshire and The Humber,E12000003,146952.1912
2016-07-01,East Midlands,E12000004,168325.0386
2016-07-01,West Midlands Region,E12000005,173921.4008
2016-07-01,East of England,E12000006,266950.6672
2016-07-01,South East,E12000008,305584.756
2016-07-01,South West,E12000009,232656.4823
2016-07-01,England and Wales,K04000001,222109.5723
2016-07-01,Great Britain,K03000001,213632.7452
2016-07-01,United Kingdom,K02000001,210705.2713
2016-08-01,Wales,W92000004,143493.2013
2016-08-01,Scotland,S92000003,136875.8828
2016-08-01,England,E92000001,227068.4008
2016-08-01,London,E12000007,466684.7785
2016-08-01,North East,E12000001,121238.659
2016-08-01,North West,E12000002,146515.5997
2016-08-01,Yorkshire and The Humber,E12000003,146899.0481
2016-08-01,East Midlands,E12000004,168482.5886
2016-08-01,West Midlands Region,E12000005,175070.0514
2016-08-01,East of England,E12000006,267853.6415
2016-08-01,South East,E12000008,305922.4769
2016-08-01,South West,E12000009,233312.5976
2016-08-01,England and Wales,K04000001,222137.676
2016-08-01,Great Britain,K03000001,213599.6162
2016-08-01,United Kingdom,K02000001,210582.4093
2016-09-01,England,E92000001,227623.1456
2016-09-01,Wales,W92000004,143418.5897
2016-09-01,Scotland,S92000003,137663.4822
2016-09-01,West Midlands Region,E12000005,175753.8989
2016-09-01,South East,E12000008,304395.7196
2016-09-01,East Midlands,E12000004,169702.5891
2016-09-01,East of England,E12000006,269732.6083
2016-09-01,London,E12000007,467704.6645
2016-09-01,North East,E12000001,120825.7538
2016-09-01,North West,E12000002,146348.6904
2016-09-01,South West,E12000009,233768.6446
2016-09-01,Yorkshire and The Humber,E12000003,146843.8354
2016-09-01,England and Wales,K04000001,222642.0856
2016-09-01,Great Britain,K03000001,214099.466
2016-09-01,United Kingdom,K02000001,211119.3778
2016-10-01,Wales,W92000004,145307.5704
2016-10-01,England,E92000001,228225.9637
2016-10-01,Scotland,S92000003,138121.7228
2016-10-01,North East,E12000001,121938.8143
2016-10-01,South West,E12000009,233982.7201
2016-10-01,North West,E12000002,146371.9387
2016-10-01,Yorkshire and The Humber,E12000003,147099.9843
2016-10-01,East Midlands,E12000004,170051.7052
2016-10-01,West Midlands Region,E12000005,175066.8422
2016-10-01,East of England,E12000006,270302.7947
2016-10-01,London,E12000007,469768.9801
2016-10-01,South East,E12000008,305873.6705
2016-10-01,England and Wales,K04000001,223278.4154
2016-10-01,Great Britain,K03000001,214806.2034
2016-10-01,United Kingdom,K02000001,211861.323
2016-11-01,Wales,W92000004,145621.7088
2016-11-01,England,E92000001,229562.5873
2016-11-01,Scotland,S92000003,138688.7974
2016-11-01,South East,E12000008,306975.2404
2016-11-01,North East,E12000001,122274.776
2016-11-01,London,E12000007,471653.2494
2016-11-01,North West,E12000002,147679.8761
2016-11-01,South West,E12000009,235471.0296
2016-11-01,West Midlands Region,E12000005,177147.2145
2016-11-01,East of England,E12000006,272131.0171
2016-11-01,East Midlands,E12000004,171813.5227
2016-11-01,Yorkshire and The Humber,E12000003,148163.9381
2016-11-01,England and Wales,K04000001,224469.657
2016-11-01,Great Britain,K03000001,215976.4771
2016-11-01,United Kingdom,K02000001,213211.9041
2016-12-01,England,E92000001,230588.4052
2016-12-01,Wales,W92000004,145846.2532
2016-12-01,Scotland,S92000003,138146.8215
2016-12-01,South West,E12000009,235746.0982
2016-12-01,North East,E12000001,123025.5909
2016-12-01,East Midlands,E12000004,172759.8938
2016-12-01,West Midlands Region,E12000005,177896.9135
2016-12-01,East of England,E12000006,274981.9099
2016-12-01,London,E12000007,472624.6909
2016-12-01,South East,E12000008,308983.2083
2016-12-01,North West,E12000002,148001.6213
2016-12-01,Yorkshire and The Humber,E12000003,149140.6733
2016-12-01,England and Wales,K04000001,225549.7166
2016-12-01,Great Britain,K03000001,216692.4015
2016-12-01,United Kingdom,K02000001,213915.842
2017-01-01,England,E92000001,231433.6519
2017-01-01,Wales,W92000004,146678.9765
2017-01-01,Scotland,S92000003,138107.9139
2017-01-01,West Midlands Region,E12000005,178650.4791
2017-01-01,East of England,E12000006,274966.6602
2017-01-01,London,E12000007,474991.1362
2017-01-01,South East,E12000008,312772.6108
2017-01-01,South West,E12000009,238248.9443
2017-01-01,North East,E12000001,122026.9963
2017-01-01,North West,E12000002,149299.2533
2017-01-01,Yorkshire and The Humber,E12000003,148738.9231
2017-01-01,East Midlands,E12000004,172805.0005
2017-01-01,England and Wales,K04000001,226332.8986
2017-01-01,Great Britain,K03000001,217582.8689
2017-01-01,United Kingdom,K02000001,214779.4788
2017-02-01,England,E92000001,232637.5992
2017-02-01,Scotland,S92000003,138403.7058
2017-02-01,Wales,W92000004,146775.0285
2017-02-01,East of England,E12000006,278688.5285
2017-02-01,London,E12000007,478014.6796
2017-02-01,South East,E12000008,311664.2598
2017-02-01,South West,E12000009,240679.1781
2017-02-01,North East,E12000001,123111.2376
2017-02-01,North West,E12000002,150107.6195
2017-02-01,Yorkshire and The Humber,E12000003,149827.9244
2017-02-01,East Midlands,E12000004,174845.493
2017-02-01,West Midlands Region,E12000005,180028.6418
2017-02-01,England and Wales,K04000001,227485.2416
2017-02-01,Great Britain,K03000001,218583.709
2017-02-01,United Kingdom,K02000001,215729.4778
2017-03-01,Scotland,S92000003,139000.5279
2017-03-01,England,E92000001,233388.9957
2017-03-01,Wales,W92000004,148708.5801
2017-03-01,North East,E12000001,120893.7724
2017-03-01,North West,E12000002,150350.5218
2017-03-01,South East,E12000008,313266.2622
2017-03-01,London,E12000007,479773.8933
2017-03-01,West Midlands Region,E12000005,180626.4955
2017-03-01,Yorkshire and The Humber,E12000003,150263.9636
2017-03-01,South West,E12000009,239442.0879
2017-03-01,East Midlands,E12000004,175503.4268
2017-03-01,East of England,E12000006,277920.6386
2017-03-01,England and Wales,K04000001,228178.5724
2017-03-01,Great Britain,K03000001,219093.3676
2017-03-01,United Kingdom,K02000001,216270.9344
2017-04-01,Wales,W92000004,150157.0723
2017-04-01,Scotland,S92000003,140434.741
2017-04-01,England,E92000001,234068.273
2017-04-01,East of England,E12000006,279442.8346
2017-04-01,London,E12000007,478954.9636
2017-04-01,South East,E12000008,313761.7616
2017-04-01,South West,E12000009,239909.4423
2017-04-01,North East,E12000001,121911.6532
2017-04-01,North West,E12000002,150958.7173
2017-04-01,Yorkshire and The Humber,E12000003,150682.0309
2017-04-01,East Midlands,E12000004,176408.4172
2017-04-01,West Midlands Region,E12000005,180388.3674
2017-04-01,England and Wales,K04000001,228802.7234
2017-04-01,Great Britain,K03000001,220103.7883
2017-04-01,United Kingdom,K02000001,217172.6719
2017-05-01,Wales,W92000004,147040.1651
2017-05-01,England,E92000001,235049.5362
2017-05-01,Scotland,S92000003,140866.5987
2017-05-01,South East,E12000008,315110.2135
2017-05-01,South West,E12000009,240702.2984
2017-05-01,North East,E12000001,123351.125
2017-05-01,North West,E12000002,151011.731
2017-05-01,London,E12000007,478359.2084
2017-05-01,East Midlands,E12000004,177076.7453
2017-05-01,Yorkshire and The Humber,E12000003,151375.9741
2017-05-01,East of England,E12000006,280930.5543
2017-05-01,West Midlands Region,E12000005,181506.4291
2017-05-01,England and Wales,K04000001,229837.6696
2017-05-01,Great Britain,K03000001,221050.7903
2017-05-01,United Kingdom,K02000001,218154.7562
2017-06-01,England,E92000001,236092.3915
2017-06-01,Wales,W92000004,148737.1558
2017-06-01,Scotland,S92000003,141190.492
2017-06-01,North East,E12000001,123182.4014
2017-06-01,North West,E12000002,152346.5617
2017-06-01,Yorkshire and The Humber,E12000003,151964.3755
2017-06-01,East Midlands,E12000004,178127.3128
2017-06-01,West Midlands Region,E12000005,182197.0083
2017-06-01,East of England,E12000006,281954.278
2017-06-01,London,E12000007,478602.8118
2017-06-01,South East,E12000008,316283.1961
2017-06-01,South West,E12000009,242669.5342
2017-06-01,England and Wales,K04000001,230832.8102
2017-06-01,Great Britain,K03000001,222080.9932
2017-06-01,United Kingdom,K02000001,219187.2063
2017-07-01,England,E92000001,237029.0998
2017-07-01,Wales,W92000004,149616.9816
2017-07-01,Scotland,S92000003,143093.2462
2017-07-01,North East,E12000001,122981.9711
2017-07-01,North West,E12000002,152884.8125
2017-07-01,Yorkshire and The Humber,E12000003,152059.8293
2017-07-01,East Midlands,E12000004,179956.9733
2017-07-01,West Midlands Region,E12000005,184229.9517
2017-07-01,East of England,E12000006,283651.1346
2017-07-01,London,E12000007,479656.0333
2017-07-01,South East,E12000008,316614.0168
2017-07-01,South West,E12000009,244764.0648
2017-07-01,England and Wales,K04000001,231985.5806
2017-07-01,Great Britain,K03000001,223233.7109
2017-07-01,United Kingdom,K02000001,220090.3857
2017-08-01,England,E92000001,238072.8517
2017-08-01,Scotland,S92000003,143524.2631
2017-08-01,Wales,W92000004,150884.5148
2017-08-01,North West,E12000002,153927.2816
2017-08-01,South East,E12000008,318104.4472
2017-08-01,South West,E12000009,245700.5627
2017-08-01,East of England,E12000006,283964.1327
2017-08-01,London,E12000007,479652.5451
2017-08-01,North East,E12000001,124745.7467
2017-08-01,West Midlands Region,E12000005,185168.9907
2017-08-01,Yorkshire and The Humber,E12000003,152992.5141
2017-08-01,East Midlands,E12000004,179290.9256
2017-08-01,England and Wales,K04000001,232862.2723
2017-08-01,Great Britain,K03000001,224200.0875
2017-08-01,United Kingdom,K02000001,221108.2135
2017-09-01,England,E92000001,238643.6481
2017-09-01,Scotland,S92000003,141863.4546
2017-09-01,Wales,W92000004,151720.2865
2017-09-01,North East,E12000001,123649.4567
2017-09-01,North West,E12000002,154414.6982
2017-09-01,Yorkshire and The Humber,E12000003,154282.9788
2017-09-01,East Midlands,E12000004,180528.5976
2017-09-01,West Midlands Region,E12000005,184958.3184
2017-09-01,East of England,E12000006,284936.4886
2017-09-01,London,E12000007,479191.8811
2017-09-01,South East,E12000008,318946.5936
2017-09-01,South West,E12000009,245703.6947
2017-09-01,England and Wales,K04000001,233344.2443
2017-09-01,Great Britain,K03000001,224466.1401
2017-09-01,United Kingdom,K02000001,221431.0475
2017-10-01,Wales,W92000004,153475.6906
2017-10-01,Scotland,S92000003,143179.556
2017-10-01,England,E92000001,239558.893
2017-10-01,South West,E12000009,248460.3722
2017-10-01,East Midlands,E12000004,181823.1625
2017-10-01,South East,E12000008,320321.4147
2017-10-01,London,E12000007,479922.1912
2017-10-01,East of England,E12000006,286173.908
2017-10-01,West Midlands Region,E12000005,186618.6463
2017-10-01,Yorkshire and The Humber,E12000003,154098.9835
2017-10-01,North East,E12000001,125195.1367
2017-10-01,North West,E12000002,155343.259
2017-10-01,England and Wales,K04000001,234354.7285
2017-10-01,Great Britain,K03000001,225452.4476
2017-10-01,United Kingdom,K02000001,222389.914
2017-11-01,Scotland,S92000003,144242.4397
2017-11-01,England,E92000001,239681.7792
2017-11-01,Wales,W92000004,152590.5818
2017-11-01,East of England,E12000006,286000.9562
2017-11-01,London,E12000007,477632.342
2017-11-01,South West,E12000009,247403.9447
2017-11-01,South East,E12000008,319826.6322
2017-11-01,North East,E12000001,124234.9805
2017-11-01,North West,E12000002,155786.387
2017-11-01,Yorkshire and The Humber,E12000003,154493.6083
2017-11-01,East Midlands,E12000004,181845.7836
2017-11-01,West Midlands Region,E12000005,186817.5024
2017-11-01,England and Wales,K04000001,234602.2487
2017-11-01,Great Britain,K03000001,225600.9358
2017-11-01,United Kingdom,K02000001,222600.8647
2017-12-01,Scotland,S92000003,145357.43
2017-12-01,Wales,W92000004,153246.9729
2017-12-01,England,E92000001,240701.655
2017-12-01,North East,E12000001,126836.9518
2017-12-01,North West,E12000002,157289.6202
2017-12-01,Yorkshire and The Humber,E12000003,154899.5706
2017-12-01,West Midlands Region,E12000005,188380.1739
2017-12-01,East of England,E12000006,287561.3555
2017-12-01,London,E12000007,477498.3995
2017-12-01,South East,E12000008,320360.0363
2017-12-01,South West,E12000009,248777.3171
2017-12-01,East Midlands,E12000004,183019.7611
2017-12-01,England and Wales,K04000001,235260.6963
2017-12-01,Great Britain,K03000001,226557.2016
2017-12-01,United Kingdom,K02000001,223557.3049
2018-01-01,Wales,W92000004,153709.5451
2018-01-01,Scotland,S92000003,146371.0129
2018-01-01,England,E92000001,240828.2193
2018-01-01,East Midlands,E12000004,184094.6293
2018-01-01,North East,E12000001,124069.5888
2018-01-01,North West,E12000002,155241.0681
2018-01-01,Yorkshire and The Humber,E12000003,155243.6955
2018-01-01,West Midlands Region,E12000005,187847.1105
2018-01-01,East of England,E12000006,288630.4655
2018-01-01,London,E12000007,479541.3114
2018-01-01,South East,E12000008,320906.862
2018-01-01,South West,E12000009,251669.9789
2018-01-01,England and Wales,K04000001,235654.3671
2018-01-01,Great Britain,K03000001,226966.3741
2018-01-01,United Kingdom,K02000001,224168.8258
2018-02-01,England,E92000001,241839.0908
2018-02-01,Wales,W92000004,154198.2364
2018-02-01,Scotland,S92000003,148209.3451
2018-02-01,West Midlands Region,E12000005,189865.764
2018-02-01,Yorkshire and The Humber,E12000003,155112.8084
2018-02-01,South West,E12000009,251021.3758
2018-02-01,South East,E12000008,322131.7328
2018-02-01,London,E12000007,479400.9649
2018-02-01,East of England,E12000006,288546.9052
2018-02-01,East Midlands,E12000004,186546.176
2018-02-01,North East,E12000001,125623.4791
2018-02-01,North West,E12000002,156532.1917
2018-02-01,England and Wales,K04000001,236706.7867
2018-02-01,Great Britain,K03000001,228195.3684
2018-02-01,United Kingdom,K02000001,225365.3364
2018-03-01,England,E92000001,241144.5229
2018-03-01,Wales,W92000004,154370.3593
2018-03-01,Scotland,S92000003,145805.5166
2018-03-01,East of England,E12000006,288022.0763
2018-03-01,South West,E12000009,252206.0779
2018-03-01,Yorkshire and The Humber,E12000003,155964.501
2018-03-01,East Midlands,E12000004,184711.1254
2018-03-01,West Midlands Region,E12000005,190327.3252
2018-03-01,London,E12000007,476915.1448
2018-03-01,South East,E12000008,322050.8162
2018-03-01,North East,E12000001,124131.7144
2018-03-01,North West,E12000002,156630.8406
2018-03-01,England and Wales,K04000001,236006.1632
2018-03-01,Great Britain,K03000001,227052.4494
2018-03-01,United Kingdom,K02000001,224312.6448
2018-04-01,Wales,W92000004,153639.1475
2018-04-01,Scotland,S92000003,147862.0262
2018-04-01,England,E92000001,242188.7461
2018-04-01,West Midlands Region,E12000005,190710.4535
2018-04-01,North East,E12000001,125227.8921
2018-04-01,North West,E12000002,156859.9891
2018-04-01,Yorkshire and The Humber,E12000003,156236.925
2018-04-01,East Midlands,E12000004,186038.8924
2018-04-01,East of England,E12000006,288805.8854
2018-04-01,London,E12000007,477552.3882
2018-04-01,South East,E12000008,321844.2507
2018-04-01,South West,E12000009,251484.403
2018-04-01,England and Wales,K04000001,236936.0196
2018-04-01,Great Britain,K03000001,228399.2093
2018-04-01,United Kingdom,K02000001,225620.9269
2018-05-01,Wales,W92000004,154736.5565
2018-05-01,England,E92000001,242288.8558
2018-05-01,Scotland,S92000003,147467.0176
2018-05-01,South West,E12000009,252060.1951
2018-05-01,Yorkshire and The Humber,E12000003,156839.2157
2018-05-01,North East,E12000001,125257.3809
2018-05-01,North West,E12000002,157241.6592
2018-05-01,East Midlands,E12000004,187140.5704
2018-05-01,West Midlands Region,E12000005,189799.0412
2018-05-01,East of England,E12000006,287716.177
2018-05-01,London,E12000007,476996.0171
2018-05-01,South East,E12000008,321963.51
2018-05-01,England and Wales,K04000001,237113.1549
2018-05-01,Great Britain,K03000001,228549.9489
2018-05-01,United Kingdom,K02000001,225742.4295
2018-06-01,Wales,W92000004,155745.14
2018-06-01,Scotland,S92000003,147651.2104
2018-06-01,England,E92000001,242919.3044
2018-06-01,London,E12000007,478617.4997
2018-06-01,South East,E12000008,322561.1812
2018-06-01,South West,E12000009,252463.0701
2018-06-01,East of England,E12000006,288640.1323
2018-06-01,West Midlands Region,E12000005,191845.2329
2018-06-01,East Midlands,E12000004,187392.1521
2018-06-01,North West,E12000002,158049.5413
2018-06-01,Yorkshire and The Humber,E12000003,157044.4597
2018-06-01,North East,E12000001,123542.4527
2018-06-01,England and Wales,K04000001,237756.8425
2018-06-01,Great Britain,K03000001,229141.4149
2018-06-01,United Kingdom,K02000001,226330.8936
2018-07-01,England,E92000001,243791.2219
2018-07-01,Scotland,S92000003,147387.9155
2018-07-01,Wales,W92000004,156997.505
2018-07-01,East of England,E12000006,289948.6939
2018-07-01,London,E12000007,476667.2143
2018-07-01,South East,E12000008,323053.449
2018-07-01,South West,E12000009,253910.3512
2018-07-01,Yorkshire and The Humber,E12000003,157667.4796
2018-07-01,West Midlands Region,E12000005,193441.9953
2018-07-01,North East,E12000001,126231.5165
2018-07-01,North West,E12000002,158662.6309
2018-07-01,East Midlands,E12000004,188076.2847
2018-07-01,England and Wales,K04000001,238656.0668
2018-07-01,Great Britain,K03000001,229755.6095
2018-07-01,United Kingdom,K02000001,226958.7973
2018-08-01,Wales,W92000004,158481.4049
2018-08-01,Scotland,S92000003,148507.6917
2018-08-01,England,E92000001,244191.7585
2018-08-01,West Midlands Region,E12000005,192699.3449
2018-08-01,East of England,E12000006,290675.6298
2018-08-01,South East,E12000008,323204.3579
2018-08-01,North East,E12000001,125034.4377
2018-08-01,Yorkshire and The Humber,E12000003,159341.2921
2018-08-01,East Midlands,E12000004,188881.4934
2018-08-01,London,E12000007,474831.1375
2018-08-01,South West,E12000009,254864.263
2018-08-01,North West,E12000002,158863.9694
2018-08-01,England and Wales,K04000001,239109.7026
2018-08-01,Great Britain,K03000001,230290.5315
2018-08-01,United Kingdom,K02000001,227493.2479
2018-09-01,Wales,W92000004,158735.3646
2018-09-01,England,E92000001,244557.4117
2018-09-01,Scotland,S92000003,148501.8341
2018-09-01,North West,E12000002,159634.8031
2018-09-01,South East,E12000008,323236.0306
2018-09-01,North East,E12000001,126222.5408
2018-09-01,Yorkshire and The Humber,E12000003,158385.4461
2018-09-01,East Midlands,E12000004,190744.3799
2018-09-01,West Midlands Region,E12000005,194762.8212
2018-09-01,East of England,E12000006,288946.6729
2018-09-01,London,E12000007,473065.9911
2018-09-01,South West,E12000009,255617.3857
2018-09-01,England and Wales,K04000001,239504.4377
2018-09-01,Great Britain,K03000001,230661.4616
2018-09-01,United Kingdom,K02000001,227870.6387
2018-10-01,England,E92000001,245067.6989
2018-10-01,Wales,W92000004,158870.7377
2018-10-01,Scotland,S92000003,149444.6011
2018-10-01,Yorkshire and The Humber,E12000003,158912.8746
2018-10-01,East Midlands,E12000004,189241.4758
2018-10-01,West Midlands Region,E12000005,195439.8732
2018-10-01,East of England,E12000006,290599.7188
2018-10-01,London,E12000007,478498.7195
2018-10-01,South West,E12000009,255058.2739
2018-10-01,South East,E12000008,322395.5455
2018-10-01,North East,E12000001,127010.781
2018-10-01,North West,E12000002,161215.7946
2018-10-01,England and Wales,K04000001,240001.2416
2018-10-01,Great Britain,K03000001,231080.7255
2018-10-01,United Kingdom,K02000001,228328.5988
2018-11-01,Scotland,S92000003,148208.036
2018-11-01,England,E92000001,245182.5352
2018-11-01,Wales,W92000004,159276.3628
2018-11-01,South East,E12000008,322657.7561
2018-11-01,London,E12000007,475813.5307
2018-11-01,East of England,E12000006,292527.5302
2018-11-01,West Midlands Region,E12000005,194574.0409
2018-11-01,East Midlands,E12000004,190923.4623
2018-11-01,North East,E12000001,125859.775
2018-11-01,Yorkshire and The Humber,E12000003,158965.2104
2018-11-01,South West,E12000009,255757.6552
2018-11-01,North West,E12000002,160925.5575
2018-11-01,England and Wales,K04000001,240009.7849
2018-11-01,Great Britain,K03000001,231139.5797
2018-11-01,United Kingdom,K02000001,228387.5507
2018-12-01,Wales,W92000004,161505.2837
2018-12-01,England,E92000001,244639.2222
2018-12-01,Scotland,S92000003,148775.1847
2018-12-01,London,E12000007,473830.8406
2018-12-01,North East,E12000001,125369.9676
2018-12-01,North West,E12000002,161281.0754
2018-12-01,Yorkshire and The Humber,E12000003,159036.6605
2018-12-01,East Midlands,E12000004,190129.7876
2018-12-01,West Midlands Region,E12000005,195915.8888
2018-12-01,East of England,E12000006,289519.4313
2018-12-01,South East,E12000008,320916.8197
2018-12-01,South West,E12000009,256420.0117
2018-12-01,England and Wales,K04000001,239754.2158
2018-12-01,Great Britain,K03000001,230832.9345
2018-12-01,United Kingdom,K02000001,228096.4871
2019-01-01,England,E92000001,244397.9683
2019-01-01,Scotland,S92000003,149092.0317
2019-01-01,Wales,W92000004,159260.2394
2019-01-01,West Midlands Region,E12000005,195397.9687
2019-01-01,South West,E12000009,253647.7009
2019-01-01,South East,E12000008,322249.3901
2019-01-01,East of England,E12000006,288312.8481
2019-01-01,East Midlands,E12000004,190653.2824
2019-01-01,Yorkshire and The Humber,E12000003,159580.5928
2019-01-01,London,E12000007,469831.2565
2019-01-01,North East,E12000001,125229.5162
2019-01-01,North West,E12000002,161021.709
2019-01-01,England and Wales,K04000001,239409.4956
2019-01-01,Great Britain,K03000001,230686.0438
2019-01-01,United Kingdom,K02000001,227962.363
2019-02-01,Wales,W92000004,159850.3539
2019-02-01,England,E92000001,244209.1716
2019-02-01,Scotland,S92000003,149190.9383
2019-02-01,South West,E12000009,255662.7631
2019-02-01,West Midlands Region,E12000005,196602.2367
2019-02-01,London,E12000007,467820.3913
2019-02-01,South East,E12000008,321180.6901
2019-02-01,North East,E12000001,124130.6614
2019-02-01,North West,E12000002,161120.7361
2019-02-01,Yorkshire and The Humber,E12000003,158804.0197
2019-02-01,East Midlands,E12000004,190205.5845
2019-02-01,East of England,E12000006,289843.4317
2019-02-01,England and Wales,K04000001,239426.3856
2019-02-01,Great Britain,K03000001,230747.1198
2019-02-01,United Kingdom,K02000001,228012.6258
2019-03-01,Wales,W92000004,160272.3059
2019-03-01,Scotland,S92000003,150938.4132
2019-03-01,England,E92000001,244246.2998
2019-03-01,South West,E12000009,254379.9887
2019-03-01,North West,E12000002,161623.0982
2019-03-01,South East,E12000008,319499.1993
2019-03-01,North East,E12000001,124978.672
2019-03-01,Yorkshire and The Humber,E12000003,161194.0759
2019-03-01,East Midlands,E12000004,190399.6981
2019-03-01,West Midlands Region,E12000005,195300.8871
2019-03-01,East of England,E12000006,289297.6153
2019-03-01,London,E12000007,468469.4937
2019-03-01,England and Wales,K04000001,239403.1803
2019-03-01,Great Britain,K03000001,230832.9368
2019-03-01,United Kingdom,K02000001,228178.5284
2019-04-01,England,E92000001,243856.2135
2019-04-01,Scotland,S92000003,150192.1483
2019-04-01,Wales,W92000004,161703.5091
2019-04-01,West Midlands Region,E12000005,194790.391
2019-04-01,North East,E12000001,125860.1267
2019-04-01,South West,E12000009,254498.1425
2019-04-01,South East,E12000008,318991.2344
2019-04-01,London,E12000007,469374.566
2019-04-01,East of England,E12000006,288135.514
2019-04-01,East Midlands,E12000004,190325.1894
2019-04-01,North West,E12000002,161427.7887
2019-04-01,Yorkshire and The Humber,E12000003,159578.4793
2019-04-01,England and Wales,K04000001,239153.1714
2019-04-01,Great Britain,K03000001,230555.3151
2019-04-01,United Kingdom,K02000001,227870.2009
2019-05-01,Wales,W92000004,161602.3928
2019-05-01,England,E92000001,243952.4127
2019-05-01,Scotland,S92000003,150508.6333
2019-05-01,North West,E12000002,162660.8471
2019-05-01,South West,E12000009,253582.3302
2019-05-01,London,E12000007,462421.159
2019-05-01,South East,E12000008,318292.1008
2019-05-01,East of England,E12000006,288321.1864
2019-05-01,West Midlands Region,E12000005,195558.5049
2019-05-01,North East,E12000001,125306.832
2019-05-01,Yorkshire and The Humber,E12000003,159727.1329
2019-05-01,East Midlands,E12000004,190294.559
2019-05-01,England and Wales,K04000001,239257.9865
2019-05-01,Great Britain,K03000001,230736.5495
2019-05-01,United Kingdom,K02000001,228079.1061
2019-06-01,Scotland,S92000003,150080.8978
2019-06-01,Wales,W92000004,162205.6133
2019-06-01,England,E92000001,244069.247
2019-06-01,West Midlands Region,E12000005,194716.7824
2019-06-01,South West,E12000009,252683.3732
2019-06-01,North East,E12000001,124929.6066
2019-06-01,North West,E12000002,161692.1546
2019-06-01,Yorkshire and The Humber,E12000003,160288.7884
2019-06-01,East Midlands,E12000004,190251.0152
2019-06-01,East of England,E12000006,287730.0658
2019-06-01,London,E12000007,469288.8226
2019-06-01,South East,E12000008,318843.7405
2019-06-01,England and Wales,K04000001,239383.9768
2019-06-01,Great Britain,K03000001,230924.657
2019-06-01,United Kingdom,K02000001,228252.0335
2019-07-01,Wales,W92000004,163178.1828
2019-07-01,England,E92000001,244480.7442
2019-07-01,Scotland,S92000003,150467.5637
2019-07-01,East of England,E12000006,287679.9624
2019-07-01,North East,E12000001,124975.6366
2019-07-01,South West,E12000009,255054.5049
2019-07-01,North West,E12000002,162663.7839
2019-07-01,Yorkshire and The Humber,E12000003,161048.7656
2019-07-01,East Midlands,E12000004,190905.9747
2019-07-01,West Midlands Region,E12000005,194978.0484
2019-07-01,London,E12000007,472439.3834
2019-07-01,South East,E12000008,318769.6943
2019-07-01,England and Wales,K04000001,239793.9599
2019-07-01,Great Britain,K03000001,231700.6333
2019-07-01,United Kingdom,K02000001,229021.8627
2019-08-01,England,E92000001,244888.8684
2019-08-01,Wales,W92000004,165586.7512
2019-08-01,Scotland,S92000003,150408.4964
2019-08-01,North East,E12000001,125939.038
2019-08-01,Yorkshire and The Humber,E12000003,160407.0052
2019-08-01,East Midlands,E12000004,191684.6242
2019-08-01,West Midlands Region,E12000005,196198.7074
2019-08-01,East of England,E12000006,287271.1561
2019-08-01,London,E12000007,468832.7556
2019-08-01,South East,E12000008,318315.2548
2019-08-01,South West,E12000009,254509.4906
2019-08-01,North West,E12000002,163508.1934
